YEAR,STATE,ELSED_GF,ELSED_FF,ELSED_OF,ELSED_BF,ELSED_TOT,HGRED_GF,HGRED_FF,HGRED_OF,HGRED_BF,HGRED_TOT,TANF_GF,TANF_FF,TANF_OF,TANF_BF,TANF_TOT,OTCA_GF,OTCA_FF,OTCA_OF,OTCA_BF,OTCA_TOT,MCAID_GF,MCAID_FF,MCAID_OF,MCAID_BF,MCAID_TOT,CORR_GF,CORR_FF,CORR_OF,CORR_BF,CORR_TOT,TRANS_GF,TRANS_FF,TRANS_OF,TRANS_BF,TRANS_TOT,OTHER_GF,OTHER_FF,OTHER_OF,OTHER_BF,OTHER_TOT,ELCAP GF,ELCAP FF,ELCAP OF,ELCAP BF,ELCAP TOT,HEDCP_GF,HEDCP_FF,HEDCP_OF,HEDCP_BF,HEDCP_TOT,CORCP_GF,CORCP_FF,CORCP_OF,CORCP_BF,CORCP_TOT,TRCAP_GF,TRCAP_FF,TRCAP_OF,TRCAP_BF,TRCAP_TOT,HSCAP_GF,HSCAP_FF,HSCAP_OF,HSCAP_BF,HSCAP_TOT,ENVCP_GF,ENVCP_FF,ENVCP_OF,ENVCP_BF,ENVCP_TOT,OTHCP_GF,OTHCP_FF,OTHCP_OF,OTHCP_BF,OTHCP_TOT,GFTOT_CAPI,FFTOT_CAPI,OFTOT_CAPI,BFTOT_CAPI,TOTAL_CAPI,GFTOT_CAP,FFTOT_CAP,OFTOT_CAP,BFTOT_CAP,TOTAL_CAP,SALES,PIT,CIT,GAMING,OTHER,TOTAL REV,TANF FF,TANF OF,TANF BF,TANF TOT,,,,,,,,,,
2018,Arkansas,2258.8,542.6,832.7,0.0,3634.1,785.0,7.4,3128.9,0.0,3921.3,24.9,61.4,0.5,0.0,86.8,134.7,241.3,13.1,0.0,389.2,1088.5,5480.6,534.4,0.0,7103.5,455.8,0.0,62.4,0.0,518.2,0.6,734.0,811.0,0.0,1545.5,621.2,855.8,6787.1,43.5,8307.7,0.0,0.0,61.7,0.0,61.7,0.0,0.0,14.4,0.0,14.4,0.0,0.0,7.2,0.0,7.2,0.0,497.9,621.7,0.0,1119.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.4,5.3,51.7,5369.5,7923.2,12170.1,43.5,25506.3,0.0,497.9,751.5,5.3,1254.7,2417.5,3359.6,406.7,66.7,476.3,6726.8,,,,,,,,,,,,,,
2018,California,48762.0,6721.0,50.0,603.0,56136.0,14446.0,5220.0,208.0,337.0,20211.0,584.1,2992.4,2478.9,0.0,6055.4,3152.2,1749.5,0.0,0.0,4901.7,22978.5,53373.3,8801.0,0.0,85152.8,11595.5,61.7,2709.1,0.0,14366.3,214.9,4517.0,9576.0,264.4,14572.3,23022.8,17716.9,25831.7,1700.8,68272.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,50.0,0.0,0.0,0.0,50.0,0.0,1819.0,502.0,207.0,2528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,154.0,46.5,39.2,91.9,389.1,566.7,124756.1,92351.8,49654.7,2905.2,269667.7,96.5,1858.2,747.9,613.1,3315.7,24974.0,93776.0,12313.0,32.0,4399.0,135494.0,,,,,,,,,,,,,,
2018,Colorado,4080.0,595.0,4804.0,0.0,9479.0,947.0,281.0,4671.0,0.0,5899.0,0.0,148.0,0.0,0.0,148.0,0.0,1275.0,0.0,0.0,1275.0,2782.2,5377.7,1246.7,0.0,9406.6,788.0,5.0,115.0,0.0,908.0,0.0,702.0,1026.0,0.0,1728.0,2710.6,1544.6,6715.6,0.0,10970.8,9.0,0.0,0.0,0.0,9.0,52.0,0.0,75.0,0.0,127.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,78.0,0.0,29.0,0.0,107.0,11307.8,9928.3,18578.3,0.0,39814.4,152.0,0.0,128.0,0.0,280.0,3404.0,7577.0,782.0,0.0,578.0,12341.0,,,,,,,,,,,,,,
2018,Connecticut,3084.0,550.0,2.0,518.0,4154.0,640.3,225.0,2341.0,56.0,3262.3,266.0,0.0,0.0,0.0,266.0,118.0,0.0,0.0,0.0,118.0,4519.0,3561.0,0.0,0.0,8080.0,604.0,2.0,24.0,7.0,637.0,0.0,743.0,1519.0,897.0,3159.0,9379.4,1059.5,1598.3,1435.0,13472.2,0.0,0.0,0.0,518.0,518.0,0.0,0.0,0.0,56.0,56.0,0.0,0.0,0.0,7.0,7.0,0.0,478.0,12.0,897.0,1387.0,0.0,0.0,0.0,167.0,167.0,0.0,0.0,0.0,338.0,338.0,0.0,0.0,0.0,930.0,930.0,18610.7,6140.5,5484.3,2913.0,33148.5,0.0,478.0,12.0,2913.0,3403.0,4202.2,10770.1,920.7,612.5,1692.9,18198.6,,,,,,,,,,,,,,
2018,Delaware,1435.0,196.0,785.0,129.0,2545.0,238.0,51.0,113.0,5.0,407.0,13.0,1.0,1.0,0.0,15.0,7.0,1.0,1.0,0.0,9.0,750.0,1462.0,62.0,1.0,2275.0,320.0,0.0,5.0,6.0,331.0,5.0,347.0,584.0,3.0,939.0,1350.0,434.0,2439.0,102.7,4325.7,0.0,0.0,0.0,129.0,129.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,6.0,6.0,0.0,347.0,234.0,3.0,584.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,88.0,88.0,4118.0,2492.0,3990.0,246.7,10846.7,0.0,347.0,234.0,255.0,836.0,0.0,1428.0,90.0,177.0,2698.0,4393.0,,,,,,,,,,,,,,
2018,Florida,11445.0,1853.0,1291.0,0.0,14589.0,4546.0,95.0,3215.0,104.0,7960.0,116.0,22.0,0.0,0.0,138.0,9.0,4.0,0.0,0.0,13.0,6059.0,14672.0,4674.0,0.0,25405.0,2790.0,61.0,104.0,0.0,2955.0,0.0,2581.0,6219.0,275.0,9075.0,6693.0,8113.0,2399.0,1183.0,18388.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,238.0,104.0,480.0,45.0,0.0,0.0,0.0,45.0,0.0,2581.0,5496.0,275.0,8352.0,0.0,0.0,0.0,0.0,0.0,229.0,270.0,687.0,172.0,1358.0,124.0,0.0,301.0,1011.0,1436.0,31658.0,27401.0,17902.0,1562.0,78523.0,536.0,2851.0,6722.0,1562.0,11671.0,24139.0,0.0,2413.0,357.0,4310.0,31219.0,,,,,,,,,,,,,,
2018,Georgia,9604.9,2309.6,383.4,252.3,12550.3,2802.9,61.2,6493.4,410.4,9767.9,0.0,326.5,0.0,0.0,326.5,0.0,0.0,0.0,0.0,0.0,2874.8,7450.0,662.4,0.0,10987.2,1719.8,11.8,74.9,89.0,1895.5,1644.1,1477.5,387.3,110.0,3619.0,5028.1,2810.0,4265.0,305.0,12408.1,0.0,0.0,0.0,252.3,252.3,0.0,0.0,0.0,410.4,410.4,0.0,0.0,0.0,89.0,89.0,795.6,1189.3,315.3,110.0,2410.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,297.0,297.0,23674.7,14446.7,12266.4,1166.8,51554.5,795.6,1189.3,315.3,1166.8,3466.9,5946.0,11644.0,1004.0,0.0,5726.0,24320.0,,,,,,,,,,,,,,
2018,Hawaii,1777.0,226.0,93.0,0.0,2096.0,485.0,11.0,682.0,163.0,1341.0,21.0,10.0,0.0,0.0,31.0,27.0,0.0,0.0,0.0,27.0,626.0,1448.0,66.0,0.0,2140.0,259.0,0.8,13.0,0.0,272.8,0.0,174.0,1209.0,329.0,1712.0,4608.9,758.2,1573.0,639.0,7579.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,163.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,197.0,329.0,689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,16.7,73.0,36.0,26.2,622.0,757.2,7803.9,2628.0,3636.0,1131.0,15198.9,73.0,199.0,226.2,1130.7,1628.9,3396.0,2430.0,131.0,0.0,1704.0,7661.0,,,,,,,,,,,,,,
2018,Idaho,1713.0,283.0,96.0,0.0,2092.0,445.0,5.0,287.0,0.0,737.0,6.0,1.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,10.0,502.0,1343.0,302.0,0.0,2147.0,265.0,3.0,40.0,0.0,308.0,0.0,266.0,429.0,0.0,695.0,524.0,783.0,660.0,0.0,1967.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,18.0,0.0,30.0,3.0,0.0,3.0,0.0,6.0,0.0,226.0,196.0,0.0,422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,33.0,171.0,0.0,218.0,3465.0,2684.0,1814.0,0.0,7963.0,29.0,259.0,388.0,0.0,676.0,1490.0,1828.0,239.0,0.0,175.0,3732.0,,,,,,,,,,,,,,
2018,Illinois,8219.0,2212.0,61.0,2.0,10494.0,1705.0,195.0,115.0,58.0,2073.0,98.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,5256.3,13043.9,4327.5,0.0,22627.6,1996.0,0.0,63.0,22.0,2081.0,4.3,74.3,4538.0,288.9,4905.5,18130.2,1415.0,10795.3,163.0,30503.5,0.0,0.0,13.0,2.0,15.0,0.0,0.0,0.0,58.0,58.0,0.0,0.0,0.0,22.0,22.0,0.0,73.5,2165.8,288.9,2528.2,0.0,0.0,0.0,0.0,0.0,0.0,10.3,720.3,14.4,745.0,0.0,0.0,0.0,72.7,72.7,35408.8,16940.2,19899.7,533.9,72782.6,0.0,83.8,2899.1,458.0,3440.9,7810.0,17725.0,2017.0,991.0,8400.0,36943.0,,,,,,,,,,,,,,
2018,Indiana,8221.0,1056.0,186.0,0.0,9463.0,1806.0,250.0,14.0,0.0,2070.0,21.0,222.0,0.0,0.0,243.0,0.0,0.0,0.0,0.0,0.0,2229.0,8088.0,953.0,0.0,11270.0,755.0,3.0,53.0,0.0,811.0,47.0,1009.0,1244.0,0.0,2300.0,2767.0,2950.0,1747.0,0.0,7464.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,121.0,48.0,0.0,15.0,0.0,63.0,0.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,3.0,0.0,48.0,179.0,0.0,28.0,0.0,207.0,15846.0,13578.0,4197.0,0.0,33621.0,393.0,0.0,64.0,0.0,457.0,7663.0,5816.0,660.0,442.0,990.0,15571.0,,,,,,,,,,,,,,
2018,Iowa,3254.0,474.0,91.0,0.0,3819.0,817.0,466.0,4902.0,0.0,6185.0,43.0,20.0,6.0,0.0,69.0,10.0,0.0,0.0,0.0,10.0,1300.0,3137.0,936.0,0.0,5373.0,374.0,0.0,56.0,0.0,430.0,0.0,575.0,1554.0,0.0,2129.0,1456.0,1588.0,2315.0,8.0,5367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,451.0,821.0,0.0,1272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,23.0,19.0,6.0,48.0,7254.0,6260.0,9860.0,8.0,23382.0,0.0,474.0,919.0,6.0,1399.0,2386.0,3886.0,443.0,87.0,582.0,7384.0,,,,,,,,,,,,,,
2018,Kansas,3405.0,475.0,1082.0,0.0,4962.0,762.0,338.0,1648.0,81.0,2829.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1204.0,1851.0,292.0,0.0,3347.0,349.0,3.0,19.0,5.0,376.0,10.0,401.0,269.0,197.0,877.0,908.0,692.5,1789.0,116.4,3505.9,0.0,0.0,2.0,0.0,2.0,4.0,0.0,93.0,43.0,140.0,1.0,0.0,6.0,4.0,11.0,10.0,192.0,83.0,108.0,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,16.3,38.6,2.5,83.4,6638.0,3775.5,5099.0,399.4,15911.9,41.0,208.3,222.6,157.5,629.4,2748.0,3374.0,392.0,0.0,784.0,7298.0,,,,,,,,,,,,,,
2018,Kentucky,4937.0,854.0,35.0,0.0,5826.0,1147.0,835.0,6201.0,0.0,8183.0,56.0,105.0,0.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,1881.0,7947.0,501.0,0.0,10329.0,640.0,20.0,59.0,0.0,719.0,13.0,802.0,1533.0,0.0,2348.0,2547.0,1879.0,2061.0,0.0,6487.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,665.0,0.0,665.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,243.0,0.0,243.0,11221.0,12442.0,10390.0,0.0,34053.0,0.0,0.0,938.0,0.0,938.0,3605.7,4603.6,749.4,260.9,1618.6,10838.2,,,,,,,,,,,,,,
2018,Louisiana,3619.2,1134.0,516.2,0.0,5269.4,1014.2,54.8,1667.1,45.0,2781.1,0.0,134.6,0.0,0.0,134.6,0.0,0.0,0.0,0.0,0.0,1835.0,8053.0,1253.0,0.0,11141.0,764.8,1.3,96.6,5.0,867.7,14.0,741.0,603.0,93.0,1451.0,2300.5,1966.2,5191.7,149.0,9607.4,0.0,0.0,0.0,0.0,0.0,2.0,2.0,84.0,45.0,133.0,0.0,0.0,1.0,5.0,6.0,14.0,588.0,181.0,93.0,876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,10.0,149.0,172.0,9547.7,12084.9,9327.6,292.0,31252.3,19.0,600.0,275.0,292.0,1186.0,4316.7,3268.6,477.6,413.8,1409.6,9886.3,,,,,,,,,,,,,,
2018,Maine,1230.0,220.0,30.0,0.0,1480.0,302.0,0.0,7.0,6.0,315.0,21.0,38.0,92.0,0.0,151.0,20.0,22.0,0.0,0.0,42.0,763.0,1749.0,312.0,0.0,2824.0,179.0,1.0,2.0,0.0,182.0,0.0,233.0,416.0,69.0,718.0,901.0,435.0,1333.0,31.0,2700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.8,0.0,143.0,100.0,67.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,10.9,6.7,2.0,24.2,3416.0,2698.0,2192.0,106.0,8412.0,5.4,153.9,106.7,69.0,335.0,1483.0,1595.0,186.0,62.0,262.0,3588.0,,,,,,,,,,,,,,
2018,Maryland,6068.0,1092.0,501.0,362.0,8023.0,1915.0,964.0,3551.0,392.0,6822.0,16.0,92.0,4.0,0.0,112.0,39.0,937.0,6.0,0.0,982.0,3638.0,6888.0,975.0,0.0,11501.0,1394.0,34.0,73.0,9.0,1510.0,0.0,981.0,3993.0,0.0,4974.0,4099.0,1159.0,3922.0,692.0,9872.0,0.0,0.0,0.0,362.0,362.0,0.0,0.0,0.0,392.0,392.0,0.0,0.0,0.0,9.0,9.0,0.0,814.0,1597.0,0.0,2411.0,0.0,16.0,35.0,84.0,135.0,1.0,46.0,342.0,410.0,799.0,0.0,44.0,1.0,198.0,243.0,17169.0,12147.0,13025.0,1455.0,43796.0,1.0,920.0,1975.0,1455.0,4351.0,4646.0,9508.0,820.0,550.0,1848.0,17372.0,,,,,,,,,,,,,,
2018,Massachusetts,5714.2,1245.9,858.0,33.4,7851.5,1172.7,7.9,9.9,147.8,1338.3,200.0,0.0,0.0,0.0,200.0,299.0,2.6,0.0,0.0,301.6,7612.8,8142.8,1647.1,0.0,17402.7,1427.5,26.3,4.7,57.0,1515.5,167.0,634.2,2188.4,1273.3,4262.9,10601.3,4371.8,8095.1,1182.6,24250.8,0.0,0.0,0.0,33.4,33.4,0.0,0.0,0.0,147.8,147.8,0.0,0.0,0.0,57.0,57.0,0.0,616.1,0.0,1273.3,1889.4,0.0,0.0,0.0,241.7,241.7,0.0,0.0,0.0,216.8,216.8,0.0,0.0,0.0,661.1,661.1,27194.5,14431.5,12803.2,2694.1,57123.3,0.0,616.1,0.0,2631.1,3247.2,4597.9,16239.6,2392.2,1155.2,8057.5,32442.4,,,,,,,,,,,,,,
2018,Michigan,118.0,1664.0,12643.0,0.0,14425.0,1434.0,104.0,637.0,84.0,2259.0,14.0,54.0,11.0,0.0,79.0,95.0,14.0,4.0,0.0,113.0,2710.0,12147.0,2393.0,0.0,17250.0,2100.0,41.0,52.0,0.7,2193.7,205.0,1090.0,2676.0,1.0,3972.0,3472.0,5619.0,7170.0,60.3,16321.3,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,84.0,241.0,18.0,0.0,0.0,1.0,19.0,0.0,1038.0,426.0,0.0,1464.0,0.0,0.0,0.0,0.0,0.0,16.0,11.4,76.2,28.8,132.4,63.9,5.0,18.8,32.2,119.9,10148.0,20733.0,25586.0,146.0,56613.0,254.9,1054.4,521.0,146.0,1976.3,1597.1,7130.2,371.9,0.0,1697.6,10796.8,,,,,,,,,,,,,,
2018,Minnesota,9233.0,772.0,46.0,0.0,10051.0,1651.0,3.0,53.0,74.4,1781.4,85.0,188.0,0.0,0.0,273.0,88.0,0.0,0.0,0.0,88.0,4977.0,7226.0,471.0,0.0,12674.0,571.0,4.0,14.1,4.1,593.3,158.0,286.0,3322.0,134.5,3900.5,5584.0,2874.0,1804.9,194.6,10457.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.4,74.4,0.0,0.0,0.0,4.1,4.1,0.0,0.0,0.0,134.5,134.5,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,48.8,48.8,0.0,0.0,0.0,142.9,142.9,22347.0,11353.0,5711.0,407.6,39818.6,0.0,0.0,0.0,407.6,407.6,5453.1,11783.5,1314.5,141.2,3369.4,22061.7,,,,,,,,,,,,,,
2018,Mississippi,2215.2,701.1,325.4,5.0,3246.7,793.8,152.3,2861.4,85.3,3892.8,23.9,801.1,4.4,0.0,829.4,0.0,0.0,0.0,0.0,0.0,704.9,3823.0,553.1,0.0,5081.0,309.9,0.0,24.0,0.0,333.9,0.0,585.8,606.9,90.9,1283.6,1527.2,1723.7,713.6,485.8,4450.3,0.7,0.4,0.3,5.0,6.4,5.7,9.9,89.2,85.3,190.1,1.2,0.0,0.1,0.0,1.3,0.0,323.2,224.2,90.9,638.3,0.0,0.0,0.0,0.0,0.0,0.1,23.3,1.5,3.4,28.3,7.3,3.9,174.2,482.3,667.7,5574.9,7787.0,5088.8,667.0,19117.7,15.0,360.7,489.5,666.9,1532.1,2340.4,1826.5,572.2,136.3,816.2,5691.6,,,,,,,,,,,,,,
2018,Missouri,3351.0,990.0,1518.0,3.0,5862.0,853.0,1.0,237.0,76.0,1167.0,6.0,60.0,0.0,0.0,66.0,30.0,0.0,31.0,0.0,61.0,2145.0,5271.0,2609.0,0.0,10025.0,664.0,2.0,28.0,9.0,703.0,12.0,79.0,1960.0,0.0,2051.0,2202.0,1957.0,1842.0,102.0,6103.0,0.0,0.0,1.0,3.0,4.0,3.0,0.0,0.0,76.0,79.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,14.0,32.0,102.0,177.0,9263.0,8360.0,8225.0,190.0,26038.0,32.0,14.0,33.0,190.0,269.0,2174.0,6600.0,300.0,0.0,395.0,9469.0,,,,,,,,,,,,,,
2018,Montana,780.0,183.0,49.0,0.0,1012.0,224.0,31.0,414.0,0.0,669.0,11.0,31.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,315.0,1420.0,99.0,0.0,1834.0,199.0,10.0,16.0,0.0,225.0,7.0,395.0,284.0,0.0,686.0,706.0,793.0,985.0,0.0,2484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2242.0,2863.0,1847.0,0.0,6952.0,0.0,0.0,0.0,0.0,0.0,59.7,1297.8,167.1,71.0,809.9,2405.4,,,,,,,,,,,,,,
2018,Nebraska,1249.0,380.0,59.0,0.0,1688.0,652.0,544.0,1670.0,0.0,2866.0,8.0,30.0,0.0,0.0,38.0,9.0,3.0,0.0,0.0,12.0,998.0,1116.0,36.0,0.0,2150.0,318.0,1.0,33.0,0.0,352.0,0.0,329.0,661.0,0.0,990.0,1116.0,698.0,2231.0,0.0,4045.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,162.0,0.0,186.0,0.0,0.0,12.0,0.0,12.0,0.0,313.0,444.0,0.0,757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,56.0,0.0,86.0,4350.0,3101.0,4690.0,0.0,12141.0,24.0,343.0,674.0,0.0,1041.0,1603.0,2360.0,313.0,1.0,290.0,4567.0,,,,,,,,,,,,,,
2018,Nevada,1492.0,297.0,371.0,0.0,2160.0,607.0,2.9,353.0,15.4,978.3,24.6,17.4,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,669.0,2883.0,218.0,0.0,3770.0,290.0,2.0,43.0,20.0,355.0,0.0,690.0,638.0,220.4,1548.4,950.0,1048.0,3965.0,26.0,5989.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,15.4,23.4,0.0,0.0,0.0,20.0,20.0,0.0,309.0,243.0,220.4,772.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,0.0,26.0,46.0,4032.6,4940.3,5588.0,281.8,14842.7,15.0,316.0,249.0,281.8,861.8,1189.0,0.0,0.0,711.0,2118.0,4018.0,,,,,,,,,,,,,,
2018,New Hampshire,84.0,183.0,962.0,12.0,1241.0,131.0,0.0,0.0,8.0,139.0,34.0,42.0,0.0,0.0,76.0,15.0,0.0,0.0,0.0,15.0,667.0,1267.0,244.0,0.0,2178.0,115.0,0.0,5.0,14.0,134.0,1.0,248.0,311.0,8.0,568.0,457.0,557.0,735.0,31.0,1780.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,14.0,14.0,0.0,12.0,311.0,9.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,21.0,21.0,1504.0,2297.0,2257.0,73.0,6131.0,0.0,12.0,311.0,73.0,396.0,0.0,0.0,481.0,0.0,1115.0,1596.0,,,,,,,,,,,,,,
2018,New Jersey,13306.0,907.0,18.0,0.0,14231.0,2364.0,10.0,2942.0,0.0,5316.0,35.0,22.0,0.0,0.0,57.0,108.0,29.0,0.0,0.0,137.0,4205.0,9351.0,1239.0,0.0,14795.0,1140.0,10.0,40.0,0.0,1190.0,1567.0,1586.0,1048.0,1756.0,5957.0,12399.0,3713.0,2596.0,384.0,19092.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,1.0,0.0,15.0,1275.0,1582.0,424.0,1756.0,5037.0,0.0,0.0,0.0,0.0,0.0,111.0,243.0,17.0,248.0,619.0,254.0,29.0,26.0,136.0,445.0,35124.0,15628.0,7883.0,2140.0,60775.0,1648.0,1860.0,469.0,2140.0,6117.0,10459.0,15038.0,2484.0,0.0,7870.0,35851.0,,,,,,,,,,,,,,
2018,New Mexico,2684.0,414.0,29.0,239.0,3366.0,779.0,612.0,1526.0,86.0,3003.0,0.0,127.0,0.0,0.0,127.0,1.0,0.0,0.0,0.0,1.0,909.0,4429.0,275.0,0.0,5613.0,298.0,0.0,36.0,6.0,340.0,0.0,788.0,694.0,30.0,1512.0,1431.0,2126.0,2737.0,146.0,6440.0,0.0,0.0,0.0,239.0,239.0,0.0,0.0,60.0,86.0,146.0,1.0,0.0,2.0,6.0,9.0,0.0,387.0,225.0,30.0,642.0,0.0,42.0,0.0,15.0,57.0,6.0,33.0,21.0,46.0,106.0,20.0,17.0,20.0,85.0,142.0,6102.0,8496.0,5297.0,507.0,20402.0,27.0,479.0,328.0,507.0,1341.0,2437.0,1519.0,106.0,64.0,2756.0,6882.0,,,,,,,,,,,,,,
2018,New York,24148.0,3394.0,3580.0,111.0,31233.0,2834.0,347.0,6999.0,645.0,10825.0,0.0,2161.0,0.0,0.0,2161.0,1137.0,0.0,0.0,0.0,1137.0,13708.0,36787.0,7836.0,0.0,58331.0,2635.0,28.0,9.0,348.0,3020.0,118.0,1688.0,6899.0,1340.0,10045.0,25144.0,12403.0,7179.0,2266.0,46992.0,0.0,0.0,7.0,111.0,118.0,0.0,0.0,336.0,645.0,981.0,0.0,0.0,8.0,348.0,356.0,0.0,1601.0,1911.0,1340.0,4852.0,0.0,0.0,175.0,104.0,279.0,0.0,163.0,332.0,342.0,837.0,0.0,91.0,1306.0,1820.0,3217.0,69724.0,56808.0,32502.0,4710.0,163744.0,0.0,1855.0,4075.0,4710.0,10640.0,12637.0,46946.0,4916.0,15.0,6906.0,71420.0,,,,,,,,,,,,,,
2018,North Carolina,8893.2,1510.0,731.4,0.0,11134.6,4059.7,51.0,2365.3,99.0,6575.0,0.0,43.0,0.0,0.0,43.0,58.0,1.0,58.0,0.0,117.0,3654.2,9264.5,1029.0,0.0,13947.7,1529.0,1.0,28.0,3.0,1561.0,0.0,1372.0,2494.0,110.0,3976.0,4552.3,2931.0,2921.0,36.0,10440.3,0.0,0.0,0.0,0.0,0.0,52.7,0.0,0.0,99.4,152.1,9.0,0.0,0.0,3.0,12.0,0.0,1372.0,2494.0,110.0,3976.0,0.0,0.0,0.0,0.0,0.0,14.1,57.8,0.0,0.0,71.9,78.2,0.0,0.0,35.6,113.7,22746.4,15173.5,9626.7,248.0,47794.6,154.0,1429.8,2494.0,248.0,4325.7,7337.4,12517.5,739.0,0.0,2971.2,23565.2,,,,,,,,,,,,,,
2018,North Dakota,728.0,139.0,304.0,0.0,1171.0,380.0,119.0,635.0,25.0,1159.0,1.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,460.0,754.0,6.0,0.0,1220.0,101.0,5.0,12.0,0.0,118.0,18.0,255.0,406.0,0.0,679.0,415.0,200.0,923.0,0.0,1538.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,27.0,25.0,69.0,2.0,0.0,0.0,0.0,2.0,0.0,203.0,218.0,0.0,421.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,24.0,0.0,27.0,8.0,2.0,5.0,0.0,15.0,2103.0,1472.0,2289.0,25.0,5889.0,29.0,206.0,274.0,25.0,534.0,944.0,364.0,92.0,10.0,940.0,2350.0,,,,,,,,,,,,,,
2018,Ohio,8402.2,1848.3,1203.7,422.1,11876.3,2553.7,20.9,25.8,295.6,2895.9,148.2,685.3,0.0,0.0,833.5,0.0,0.0,0.0,0.0,0.0,14482.5,8621.1,3357.1,0.0,26460.8,1940.3,10.8,60.4,82.7,2094.3,15.2,1382.0,1407.6,391.0,3195.9,4183.4,2544.7,13920.0,1676.5,22324.6,0.0,0.0,40.0,389.0,429.0,0.0,0.0,0.0,296.0,296.0,0.0,0.0,0.0,83.0,83.0,0.0,1180.0,711.0,391.0,2282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,125.0,0.0,3.0,51.0,344.0,398.0,31725.6,15113.1,19974.7,2867.9,69681.3,0.0,1183.0,802.0,1628.0,3613.0,10148.2,8411.0,1525.0,0.0,12387.1,32471.3,,,,,,,,,,,,,,
